Product Name,Price,Discount,Brand,Product URL,Image URL,Image Name
Plain Pink Smart Shirt,995,N/A,Smart shirt,https://www.cottonking.com/product-detail/shirt/smart-shirt_43132/Plain-Pink-Smart-Shirt_43132,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1706078775yuJJ124806_CK_04_1132.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1706078775yujj124806_ck_04_11....png
Checks Green Smart Shirt,1045,N/A,Aqua Tuff,https://www.cottonking.com/product-detail/shirt/smart-shirt_42854/Checks-Green-Smart-Shirt_42854,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1706078172EQg4M24306_Ck_03_000551.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1706078172eqg4m24306_ck_03_00....png
Blue Checks Smart Shirt,1045,N/A,Smart shirt,https://www.cottonking.com/product-detail/shirt/smart-shirt_42853/Blue-Checks-Smart-Shirt_42853,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1706076060Bp5wC24406_Ck_03_000635.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1706076060bp5wc24406_ck_03_00....png
White Brown Regular Fit Shirt,995,N/A,Micro Dobby,https://www.cottonking.com/product-detail/shirt/regular-shirt_43526/White-Brown-Regular-Fit-Shirt_43526,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1706003382Hj22k23209_CK_04_1689.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1706003382hj22k23209_ck_04_16....png
Plain Blue Regular Fit Shirt,1195,N/A,Micro Dobby,https://www.cottonking.com/product-detail/shirt/regular-shirt_43560/Plain-Blue-Regular-Fit-Shirt_43560,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1706002894mGmxD23309_Ck_03_009406.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1706002894mgmxd23309_ck_03_00....png
Plain Green Regular Fit Shirt,1195,N/A,Regular shirt,https://www.cottonking.com/product-detail/shirt/regular-shirt_43564/Plain-Green-Regular-Fit-Shirt_43564,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705995798jz44E23407_Ck_03_009853.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705995798jz44e23407_ck_03_00....png
Blue Plain Regular Fit Shirt,1195,N/A,Micro Dobby,https://www.cottonking.com/product-detail/shirt/regular-shirt_43565/Blue-Plain-Regular-Fit-Shirt_43565,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705991821ZU8Vv23906_CK_04_1290.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705991821zu8vv23906_ck_04_12...
Blue Checks Regular Fit Shirt,995,N/A,Regular shirt,https://www.cottonking.com/product-detail/shirt/regular-shirt_43531/Blue-Checks-Regular-Fit-Shirt_43531,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705991137ZlGmD23306_Ck_03_009945.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705991137zlgmd23306_ck_03_00....png
Blue Checks Regular Fit Shirt,995,N/A,Regular shirt,https://www.cottonking.com/product-detail/shirt/regular-shirt_43471/Blue-Checks-Regular-Fit-Shirt_43471,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium17059905795OuRg23206_Ck_03_000142.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium17059905795ourg23206_ck_03_00...
Checks Regular Fit Shirt,995,N/A,Regular shirt,https://www.cottonking.com/product-detail/shirt/regular-shirt_43470/Checks-Regular-Fit-Shirt_43470,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705990022vUX9o23906_CK_04_1598.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705990022vux9o23906_ck_04_15....png
White Black Checks Regular Shirt,995,N/A,Regular shirt,https://www.cottonking.com/product-detail/shirt/regular-shirt_43468/White-Black-Checks-Regular-Shirt_43468,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705987508kVljG23105_Ck_03_009445.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705987508kvljg23105_ck_03_00....png
Brown Checks Slim Fit Shirt,995,N/A,Slim Fit Shirt,https://www.cottonking.com/product-detail/shirt/slim-fit-shirt_S43534/Brown-Checks-Slim-Fit-Shirt_S43534,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705986825qFR9v23505_CK_04_1786.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705986064cudca23505_ck_04_12....png
Blue Checks Slim Fit Shirt,995,N/A,Slim Fit Shirt,https://www.cottonking.com/product-detail/shirt/slim-fit-shirt_S43533/Blue-Checks-Slim-Fit-Shirt_S43533,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705986064CUDca23505_CK_04_1274.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705986825qfr9v23505_ck_04_17....png
Checks Blue Slim Fit Shirt,995,N/A,Slim Fit Shirt,https://www.cottonking.com/product-detail/shirt/slim-fit-shirt_S43488/Checks-Blue-Slim-Fit-Shirt_S43488,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705920335pWdla22510_CK_04_0974.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705918225xwhq222510_ck_04_12....png
Brown Checks Slim Fit Shirt,995,N/A,Slim Fit Shirt,https://www.cottonking.com/product-detail/shirt/slim-fit-shirt_S43487/Brown-Checks-Slim-Fit-Shirt_S43487,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705919861oFsJ722310_CK_04_1039.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705919861ofsj722310_ck_04_10....png
Checks Slim Fit Shirt,995,N/A,Slim Fit Shirt,https://www.cottonking.com/product-detail/shirt/slim-fit-shirt_S43484/Checks-Slim-Fit-Shirt_S43484,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705919201BdVZQ22910_Ck_03_009542.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705919201bdvzq22910_ck_03_00....png
Grey Checks Slim Fit Shirt,995,N/A,Slim Fit Shirt,https://www.cottonking.com/product-detail/shirt/slim-fit-shirt_S43480/Grey-Checks-Slim-Fit-Shirt_S43480,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705918225xwHQ222510_CK_04_1251.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705920335pwdla22510_ck_04_09....png
Checks Black Slim Fit Shirt,995,N/A,Slim Fit Shirt,https://www.cottonking.com/product-detail/shirt/slim-fit-shirt_S43477/Checks-Black-Slim-Fit-Shirt_S43477,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium17059172478ZVT922909_CK_04_1490.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium17059172478zvt922909_ck_04_14....png
Grey Checks Smart Shirt,995,N/A,Smart shirt,https://www.cottonking.com/product-detail/shirt/smart-shirt_43473/Grey-Checks-Smart-Shirt_43473,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705916523384U422309_Ck_03_009770.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705916523384u422309_ck_03_00....png
Checks Pink Regular Fit Shirt,995,N/A,Regular shirt,https://www.cottonking.com/product-detail/shirt/regular-shirt_43472/Checks-Pink-Regular-Fit-Shirt_43472,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705910503kxvGN22308_CK_04_1058.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705910503kxvgn22308_ck_04_10....png
Checks Regular Fit Shirt,995,N/A,Regular shirt,https://www.cottonking.com/product-detail/shirt/regular-shirt_43469/Checks-Regular-Fit-Shirt_43469,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705909537Nya5S22707_CK_04_1529.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705909537nya5s22707_ck_04_15....png
Checks Blue Regular Fit Shirt,995,N/A,Regular shirt,https://www.cottonking.com/product-detail/shirt/regular-shirt_43464/Checks-Blue-Regular-Fit-Shirt_43464,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium17059076037Z6GK22207_Ck_03_009724.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium17059076037z6gk22207_ck_03_00....png
Striped Brown Regular Fit Shirt,1195,N/A,AeroSoft,https://www.cottonking.com/product-detail/shirt/regular-shirt_43033/Striped-Brown-Regular-Fit--Shirt_43033,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705899854KPjpI22405_Ck_03_009746.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705899854kpjpi22405_ck_03_00....png
Plain Blue Slim Fit Shirt,1045,N/A,Aqua Tuff,https://www.cottonking.com/product-detail/shirt/slim-fit-shirt_S42705/Plain-Blue-Slim-Fit-Shirt_S42705,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705898964FWy2r22204_Ck_03_000123.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705898964fwy2r22204_ck_03_00....png
Blue Striped Slim Fit Shirt,995,N/A,Aqua Tuff,https://www.cottonking.com/product-detail/shirt/slim-fit-shirt_S42810/Blue-Striped-Slim-Fit-Shirt_S42810,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705898415ZvDWR22604_Ck_03_000022.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705898415zvdwr22604_ck_03_00....png
Striped Blue Slim Fit Shirt,1195,N/A,AeroSoft,https://www.cottonking.com/product-detail/shirt/slim-fit-shirt_S43045/Striped-Blue-Slim-Fit-Shirt_S43045,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium17056450533TlE219106_Ck_03_000169.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium17056450533tle219106_ck_03_00....png
Striped Blue Slim Fit Shirt,1195,N/A,AeroSoft,https://www.cottonking.com/product-detail/shirt/slim-fit-shirt_S43046/Striped-Blue-Slim-Fit-Shirt_S43046,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium17056442041MxfG19206_Ck_03_009391.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium17056442041mxfg19206_ck_03_00....png
Checks Yellow Slim Fit Shirt,1195,N/A,AeroSoft,https://www.cottonking.com/product-detail/shirt/slim-fit-shirt_S43050/Checks-Yellow-Slim-Fit-Shirt_S43050,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705643343pJvnV19505_Ck_03_009968.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705643343pjvnv19505_ck_03_00....png
Plain White Slim Fit Shirt,1495,N/A,GIZA,https://www.cottonking.com/product-detail/shirt/slim-formal_ST7350/Plain-White-Slim-Fit-Shirt-_ST7350,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705642693U7BcG19405_Ck_03_009997.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705642693u7bcg19405_ck_03_00....png
Plain Blue Slim Fit Shirt,1195,N/A,Micro Dobby,https://www.cottonking.com/product-detail/shirt/slim-fit-shirt_S43560/Plain-Blue-Slim-Fit-Shirt_S43560,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705641248f6vho19105_CK_04_1224.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705641248f6vho19105_ck_04_12....png
Plain Green Slim Fit Shirt,1195,N/A,Micro Dobby,https://www.cottonking.com/product-detail/shirt/slim-fit-shirt_A43564/Plain-Green-Slim-Fit-Shirt_A43564,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705573898yGJBs18610_CK_04_1077.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705573898ygjbs18610_ck_04_10....png
Plain Blue Slim Fit Shirt,1195,N/A,Micro Dobby,https://www.cottonking.com/product-detail/shirt/slim-fit-shirt_A43561/Plain-Blue-Slim-Fit-Shirt_A43561,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705572551Mq2HE18910_CK_04_0945.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705572551mq2he18910_ck_04_09....png
Plain Orange Slim Fit Shirt,1195,N/A,Micro Dobby,https://www.cottonking.com/product-detail/shirt/slim-fit-shirt_A43562/Plain-Orange-Slim-Fit-Shirt_A43562,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705557625NluHY18406_CK_04_1101.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705557625nluhy18406_ck_04_11....png
Striped Blue Regular Fit Shirt,1295,N/A,Anti-Stain,https://www.cottonking.com/product-detail/shirt/regular-shirt_43297/Striped-Blue-Regular-Fit--Shirt_43297,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705556669XYOlD18205_Ck_03_009787.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705556669xyold18205_ck_03_00....png
Checks Blue Regular Fit Shirt,1295,N/A,Anti-Stain,https://www.cottonking.com/product-detail/shirt/regular-shirt_43331/Checks-Blue-Regular-Fit-Shirt_43331,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705555360adxIP18805_Ck_03_000089.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705555360adxip18805_ck_03_00....png
Striped Blue Regular Fit Shirt,1295,N/A,Anti-Stain,https://www.cottonking.com/product-detail/shirt/regular-shirt_43296/Striped-Blue-Regular-Fit-Shirt_43296,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705554002LAW8Z18705_Ck_03_009923.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705554002law8z18705_ck_03_00....png
Checks Maroon Regular Fit Shirt,1295,N/A,Anti-Stain,https://www.cottonking.com/product-detail/shirt/regular-shirt_43293/Checks-Maroon-Regular-Fit-Shirt_43293,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705485046JueKj17609_CK_04_1626.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705485046juekj17609_ck_04_16....png
Blue Checks Regular Fit Shirt,1295,N/A,Anti-Stain,https://www.cottonking.com/product-detail/shirt/regular-shirt_43291/Blue-Checks-Regular-Fit-Shirt_43291,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705473617aZfUO17806_Ck_03_009874.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705473617azfuo17806_ck_03_00....png
Checks Green Regular Fit Shirt,1295,N/A,Anti-Stain,https://www.cottonking.com/product-detail/shirt/regular-shirt_43290/Checks-Green-Regular-Fit-Shirt_43290,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705470850M3CEd17405_Ck_03_000587.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705470850m3ced17405_ck_03_00....png
Light Yellow Checks Regular Fit Shirt,1295,N/A,Anti-Stain,https://www.cottonking.com/product-detail/shirt/regular-shirt_43009/Light-Yellow-Checks-Regular-Fit-Shirt_43009,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705470054a2qOw17405_Ck_03_009698.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705470054a2qow17405_ck_03_00....png
White Plain Regular Fit Shirt,1295,N/A,Anti-Stain,https://www.cottonking.com/product-detail/shirt/formal-shirt_22039/White-Plain-Regular-Fit-Shirt_22039,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705467627WR5as17405_CK_04_1185.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705467627wr5as17405_ck_04_11....png
Plain Orange Regular Fit Shirt,1195,N/A,Micro Dobby,https://www.cottonking.com/product-detail/shirt/regular-shirt_43562/Plain-Orange-Regular-Fit-Shirt_43562,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705401719gSbBx16910_CK_04_1366.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705401719gsbbx16910_ck_04_13....png
Plain Blue Regular Fit Shirt,1195,N/A,Micro Dobby,https://www.cottonking.com/product-detail/shirt/regular-shirt_43561/Plain-Blue-Regular-Fit-Shirt_43561,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705400914OzwOp16910_Ck_03_000065.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705400914ozwop16910_ck_03_00....png
Plain Orange Regular Fit Shirt,1195,N/A,Micro Dobby,https://www.cottonking.com/product-detail/shirt/regular-shirt_43557/Plain-Orange-Regular-Fit--Shirt_43557,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705390497wArXu16507_Ck_03_009426.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705390497warxu16507_ck_03_00....png
Blue Striped Regular Fit Shirt,1195,N/A,AeroSoft,https://www.cottonking.com/product-detail/shirt/regular-shirt_43032/Blue-Striped-Regular-Fit-Shirt_43032,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705389762AxuQq16207_Ck_03_009835.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705389762axuqq16207_ck_03_00....png
Plain Blue Regular Shirt,995,N/A,Regular shirt,https://www.cottonking.com/product-detail/shirt/regular-shirt_35927/Plain-Blue-Regular-Shirt_35927,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705387632EWgs316706_CK_04_1347.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705387632ewgs316706_ck_04_13....png
Plain Black Formal Shirt,1195,N/A,Regular shirt,https://www.cottonking.com/product-detail/shirt/formal-shirt_26877/Plain-Black-Formal-Shirt_26877,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store1/2023/11/medium1699352171xxhWf07310_ShiftCK_2141.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store1_2023_11_medium1699352171xxhwf07310_shiftck....png
White Plain Formal Shirt,1195,N/A,Regular shirt,https://www.cottonking.com/product-detail/shirt/formal-shirt_8284/White-Plain-Formal-Shirt_8284,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store1/2023/11/medium1699351446YHxBl07910_CK_0115 1.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store1_2023_11_medium1699351446yhxbl07910_ck_0115....png
Plain White Formal Shirt,1295,N/A,Regular shirt,https://www.cottonking.com/product-detail/shirt/formal-shirt_8076/Plain-White-Formal-Shirt_8076,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store1/2023/11/medium1699350713ZT9gW07609_ShiftCK_9028.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store1_2023_11_medium1699350713zt9gw07609_shiftck....png
Plain White Slim Formal Shirt,1195,N/A,Slim Fit Shirt,https://www.cottonking.com/product-detail/shirt/slim-formal_s19173/Plain-White-Slim-Formal-Shirt_S19173,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store1/2023/11/medium1699349862eHCv007509_ShiftCK_2238.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store1_2023_11_medium1699349862ehcv007509_shiftck....png
Plain Yellow T-Shirt,795,N/A,T-Shirt,https://www.cottonking.com/product-detail/t-shirts/t-shirt_43211/Plain-Yellow-T-Shirt_43211,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705304063XyHc815107_Ck_03_000305.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705304063xyhc815107_ck_03_00....png
Plain White T-Shirt,595,N/A,T-Shirt,https://www.cottonking.com/product-detail/t-shirts/t-shirt_42971/Plain-White-T-Shirt_42971,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705301651H9HM615306_Ck_03_000728.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705301651h9hm615306_ck_03_00....png
Plain Brown T-Shirt,795,N/A,T-Shirt,https://www.cottonking.com/product-detail/t-shirts/t-shirt_43212/Plain-Brown-T-Shirt_43212,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705299160US11O15106_Ck_03_000386.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705299160us11o15106_ck_03_00....png
Plain Green T-Shirt,795,N/A,T-Shirt,https://www.cottonking.com/product-detail/t-shirts/t-shirt_43216/Plain-Green-T-Shirt_43216,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium170529817083D7k15205_Ck_03_000814.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium170529817083d7k15205_ck_03_00....png
Printed White T-Shirt,795,N/A,T-Shirt,https://www.cottonking.com/product-detail/t-shirts/t-shirt_43234/Printed-White-T-Shirt_43234,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705296622jhPBi15405_CK_04_1915.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705296622jhpbi15405_ck_04_19....png
Striped Blue T-Shirt,795,N/A,T-Shirt,https://www.cottonking.com/product-detail/t-shirts/t-shirt_43238/Striped-Blue-T-Shirt_43238,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium170512885770djt13606_CottonKing.04.01.20242191.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium170512885770djt13606_cottonki....png
Printed Green T-Shirt,795,N/A,T-Shirt,https://www.cottonking.com/product-detail/t-shirts/t-shirt_43235/Printed-Green-T-Shirt_43235,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705128047fMQti13906_Ck_03_000852.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705128047fmqti13906_ck_03_00....png
Grey Striped T-Shirt,795,N/A,T-Shirt,https://www.cottonking.com/product-detail/t-shirts/t-shirt_43221/Grey-Striped-T-Shirt_43221,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705127204cszfR13106_Ck_03_000661.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705127204cszfr13106_ck_03_00....png
Plain Black T-Shirt,795,N/A,T-Shirt,https://www.cottonking.com/product-detail/t-shirts/t-shirt_43209/Plain-Black-T-Shirt_43209,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705126684C1PwC13706_CottonKing.04.01.20242321.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705126684c1pwc13706_cottonki....png
Plain Grey T-Shirt,795,N/A,T-Shirt,https://www.cottonking.com/product-detail/t-shirts/t-shirt_43210/Plain-Grey-T-Shirt_43210,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium17051258700RlID13106_CK_04_1973.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium17051258700rlid13106_ck_04_19....png
T-Shirt,795,N/A,T-Shirt,https://www.cottonking.com/product-detail/t-shirts/t-shirt_43239/T-Shirt_43239,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705055017DRNc212110_CottonKing.04.01.20242341.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705055017drnc212110_cottonki....png
T-Shirt,795,N/A,T-Shirt,https://www.cottonking.com/product-detail/t-shirts/t-shirt_43240/T-Shirt_43240,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705053973IhU8O12910_Ck_03_000778.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705053973ihu8o12910_ck_03_00....png
T-Shirt,795,N/A,T-Shirt,https://www.cottonking.com/product-detail/t-shirts/t-shirt_43213/T-Shirt_43213,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium17050446544Iyyo12707_CK_04_1897.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium17050446544iyyo12707_ck_04_18....png
T-Shirt,795,N/A,T-Shirt,https://www.cottonking.com/product-detail/t-shirts/t-shirt_43208/T-Shirt_43208,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium17050428455yx0Q12607_CK_04_1939.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium17050428455yx0q12607_ck_04_19....png
T-Shirt,795,N/A,T-Shirt,https://www.cottonking.com/product-detail/t-shirts/t-shirt_43207/T-Shirt_43207,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705041828QP5Bz12506_Ck_03_000274.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705041828qp5bz12506_ck_03_00....png
T-Shirt,795,N/A,T-Shirt,https://www.cottonking.com/product-detail/t-shirts/t-shirt_43206/T-Shirt_43206,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705040659VfAKG12606_CottonKing.04.01.20242166.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705040659vfakg12606_cottonki....png
T-Shirt,795,N/A,T-Shirt,https://www.cottonking.com/product-detail/t-shirts/t-shirt_43236/T-Shirt_43236,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium17050390184R93y12505_Ck_03_000692.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium17050390184r93y12505_ck_03_00....png
T-Shirt,795,N/A,T-Shirt,https://www.cottonking.com/product-detail/t-shirts/t-shirt_43237/T-Shirt_43237,https://d1yluyhql7qeci.cloudfront.net/ckecom/images/media/store/2024/01/medium1705037845wnKiq12705_Ck_03_000877.jpg,d1yluyhql7qeci_cloudfront_net_ckecom_images_media_store_2024_01_medium1705037845wnkiq12705_ck_03_00....png
